,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
251,Monagas,InSample,Colombia & GT,Dengue GT CO,0.2753899558983751,False,48
252,Nueva Esparta,OOS,Colombia & GT,Dengue GT CO,-1.019726001710158,False,48
253,Nueva Esparta,InSample,Colombia & GT,Dengue GT CO,0.1807065871707044,False,48
254,Portuguesa,OOS,Colombia & GT,Dengue GT CO,-1.2549798193441766,False,48
255,Portuguesa,InSample,Colombia & GT,Dengue GT CO,-1.7559680454595838,False,48
256,Sucre,OOS,Colombia & GT,Dengue GT CO,-7.232405768513387,False,48
257,Sucre,InSample,Colombia & GT,Dengue GT CO,0.2809606342471006,False,48
258,Tachira,OOS,Colombia & GT,Dengue GT CO,-3.102325927232372,False,48
259,Tachira,InSample,Colombia & GT,Dengue GT CO,0.49754904523702004,False,48
260,Total,OOS,Colombia & GT,Dengue GT CO,-2.1766100630453344,False,48
261,Total,InSample,Colombia & GT,Dengue GT CO,0.3812357723851048,False,48
262,Trujillo,OOS,Colombia & GT,Dengue GT CO,-0.5744442708830089,False,48
263,Trujillo,InSample,Colombia & GT,Dengue GT CO,0.2622072772495506,False,48
264,Amazonas,OOS,Colombia & GT,GT by State - Ven & Col,0.3037834356157996,False,48
265,Amazonas,InSample,Colombia & GT,GT by State - Ven & Col,0.2409391529723115,False,48
266,Anzoategui,OOS,Colombia & GT,GT by State - Ven & Col,-3.3673217957581016,False,48
267,Anzoategui,InSample,Colombia & GT,GT by State - Ven & Col,0.3288130314638449,False,48
268,Apure,OOS,Colombia & GT,GT by State - Ven & Col,-0.08926116675943985,False,48
269,Apure,InSample,Colombia & GT,GT by State - Ven & Col,0.25128705433192844,False,48
270,Aragua,OOS,Colombia & GT,GT by State - Ven & Col,0.03589924200970773,False,48
271,Aragua,InSample,Colombia & GT,GT by State - Ven & Col,0.40186769434330216,False,48
272,Barinas,OOS,Colombia & GT,GT by State - Ven & Col,-0.5727701294265319,False,48
273,Barinas,InSample,Colombia & GT,GT by State - Ven & Col,-0.3731566590356313,False,48
274,Bolivar,OOS,Colombia & GT,GT by State - Ven & Col,-0.017397316733975817,False,48
275,Bolivar,InSample,Colombia & GT,GT by State - Ven & Col,-0.4416113799711292,False,48
276,Carabobo,OOS,Colombia & GT,GT by State - Ven & Col,-0.13924426259745434,False,48
277,Carabobo,InSample,Colombia & GT,GT by State - Ven & Col,0.4056507248735805,False,48
278,Cojedes,OOS,Colombia & GT,GT by State - Ven & Col,-0.09935009794851846,False,48
279,Cojedes,InSample,Colombia & GT,GT by State - Ven & Col,0.2800564765235739,False,48
280,Delta Amacuro,OOS,Colombia & GT,GT by State - Ven & Col,-0.05618763268043958,False,48
281,Delta Amacuro,InSample,Colombia & GT,GT by State - Ven & Col,0.21627399796381308,False,48
282,Distrito Federal,OOS,Colombia & GT,GT by State - Ven & Col,-0.02870941501374813,False,48
283,Distrito Federal,InSample,Colombia & GT,GT by State - Ven & Col,0.6580657538176662,False,48
284,Falcon,OOS,Colombia & GT,GT by State - Ven & Col,-3.0433266897005384,False,48
285,Falcon,InSample,Colombia & GT,GT by State - Ven & Col,0.3563542807212423,False,48
286,Guarico,OOS,Colombia & GT,GT by State - Ven & Col,-0.1224137632431721,False,48
287,Guarico,InSample,Colombia & GT,GT by State - Ven & Col,0.3064387970444897,False,48
288,Lara,OOS,Colombia & GT,GT by State - Ven & Col,-0.0538577189716718,False,48
289,Lara,InSample,Colombia & GT,GT by State - Ven & Col,0.3940900092857735,False,48
290,Merida,OOS,Colombia & GT,GT by State - Ven & Col,0.10167667458554107,False,48
291,Merida,InSample,Colombia & GT,GT by State - Ven & Col,0.5093274629586868,False,48
292,Miranda,OOS,Colombia & GT,GT by State - Ven & Col,-0.5567449841905583,False,48
293,Miranda,InSample,Colombia & GT,GT by State - Ven & Col,0.6991840193059846,False,48
294,Monagas,OOS,Colombia & GT,GT by State - Ven & Col,0.018800174325036445,False,48
295,Monagas,InSample,Colombia & GT,GT by State - Ven & Col,0.3035378573901296,False,48
296,Nueva Esparta,OOS,Colombia & GT,GT by State - Ven & Col,0.014033941981001384,False,48
297,Nueva Esparta,InSample,Colombia & GT,GT by State - Ven & Col,0.2836193554522961,False,48
298,Portuguesa,OOS,Colombia & GT,GT by State - Ven & Col,-0.11646999479781694,False,48
299,Portuguesa,InSample,Colombia & GT,GT by State - Ven & Col,-0.3000528337863864,False,48
300,Sucre,OOS,Colombia & GT,GT by State - Ven & Col,-7.762608866142749,False,48
301,Sucre,InSample,Colombia & GT,GT by State - Ven & Col,0.3867135695549368,False,48
302,Tachira,OOS,Colombia & GT,GT by State - Ven & Col,-0.8190905693297399,False,48
303,Tachira,InSample,Colombia & GT,GT by State - Ven & Col,0.5399844794098823,False,48
304,Total,OOS,Colombia & GT,GT by State - Ven & Col,-0.43314572220410974,False,48
305,Total,InSample,Colombia & GT,GT by State - Ven & Col,0.5936189329104582,False,48
306,Trujillo,OOS,Colombia & GT,GT by State - Ven & Col,-0.11149063039146756,False,48
307,Trujillo,InSample,Colombia & GT,GT by State - Ven & Col,0.3703582875243838,False,48
308,Amazonas,OOS,Colombia & GT,GT Venezuela,-0.044101346375945434,False,48
309,Amazonas,InSample,Colombia & GT,GT Venezuela,0.24231435484463304,False,48
310,Anzoategui,OOS,Colombia & GT,GT Venezuela,-0.7374135253431289,False,48
311,Anzoategui,InSample,Colombia & GT,GT Venezuela,0.562724734813832,False,48
312,Apure,OOS,Colombia & GT,GT Venezuela,-0.4934282788479496,False,48
313,Apure,InSample,Colombia & GT,GT Venezuela,0.4462687670331008,False,48
314,Aragua,OOS,Colombia & GT,GT Venezuela,-0.005831064271132336,False,48
315,Aragua,InSample,Colombia & GT,GT Venezuela,0.4528116667433206,False,48
316,Barinas,OOS,Colombia & GT,GT Venezuela,-0.12467166364893688,False,48
317,Barinas,InSample,Colombia & GT,GT Venezuela,0.2400096813478758,False,48
318,Bolivar,OOS,Colombia & GT,GT Venezuela,0.05285636208596123,False,48
319,Bolivar,InSample,Colombia & GT,GT Venezuela,0.29162092293168884,False,48
320,Carabobo,OOS,Colombia & GT,GT Venezuela,-0.3434637621622041,False,48
321,Carabobo,InSample,Colombia & GT,GT Venezuela,0.6041484507580339,False,48
322,Cojedes,OOS,Colombia & GT,GT Venezuela,-0.04791580727412215,False,48
323,Cojedes,InSample,Colombia & GT,GT Venezuela,0.1841664122884852,False,48
324,Delta Amacuro,OOS,Colombia & GT,GT Venezuela,-0.09302526745235884,False,48
