year/week,AMAZONAS-CO,ANTIOQUIA-CO,ARAUCA-CO,ATLÁNTICO-CO,BOGOTÁ-CO,BOLÍVAR-CO,BOYACÁ-CO,CALDAS-CO,CAQUETÁ-CO,CASANARE-CO,CAUCA-CO,CESAR-CO,CHOCÓ-CO,CÓRDOBA-CO,CUNDINAMARCA-CO,GUAINÍA-CO,GUAVIARE-CO,HUILA-CO,LAGUAJIRA-CO,MAGDALENA-CO,META-CO,NARIÑO-CO,NORSANTANDER-CO,PUTUMAYO-CO,QUINDIO-CO,RISARALDA-CO,SANANDRÉS-CO,SANTANDER-CO,SUCRE-CO,TOLIMA-CO,VALLE-CO,VAUPÉS-CO,VICHADA-CO,Denge-VE-GT,DolorCabeza-VE-GT,DolorGarganta-VE-GT,DoloresArticulares-VE-GT,DoloresMusculares-VE-GT,Fiebre-VE-GT,Nausea-VE-GT,Vomito-VE-GT,Dengue-CO-GT,DolorCabeza-CO-GT,DolorGarganta-CO-GT,DolorMuscular-CO-GT,DolorOjos-CO-GT,Fiebre-CO-GT,Nausea-CO-GT,Vomito-CO-GT
10/16/2011,0,11,0,13,0,2,0,4,6,11,3,14,0,32,10,0,2,26,5,4,23,2,17,0,2,3,6,14,2,7,15,0,5,16.76606024,15.13484029,9.182176249,0.5107925132,1.847267342,24.15266349,66.31181431,65.68135532,117.2635553,102.7833052,19.9462146,2.869477857,0,64.76892481,7.243627029,132.8249526
10/23/2011,0,15,0,8,0,3,5,2,7,12,5,9,1,9,8,0,1,28,5,2,24,0,14,0,1,0,18,9,8,5,19,0,6,17.99495934,15.41613913,8.946939773,0.5699532009,1.940412211,25.30856713,66.55107364,62.28346895,121.1267138,98.99777168,20.07697501,2.933516076,0,61.47922037,7.269446814,137.1294746
10/30/2011,1,11,1,20,0,2,5,2,2,9,9,4,0,21,3,0,0,33,14,1,33,1,12,0,0,3,9,16,3,2,17,0,0,18.84080325,15.74566102,9.147585349,0.7474624427,2.033066381,26.60300645,61.82916057,59.64293829,124.8815185,97.1100771,21.17455099,3.000923625,0,61.40001446,7.144159767,138.9031871
11/6/2011,0,17,0,13,0,7,3,0,8,7,7,4,0,27,8,0,1,24,12,4,34,0,14,3,1,3,10,7,2,11,15,0,9,19.29845781,16.11579959,9.690773971,1.027161932,2.120652453,27.95419386,53.01527431,70.12542404,128.0956799,96.87795744,23.09169474,3.070935609,0,64.10209491,6.885626933,138.4907664
11/13/2011,0,7,1,14,0,4,5,1,9,5,13,5,2,20,8,0,5,23,14,6,31,0,14,1,1,2,8,13,2,9,15,0,8,19.33623852,16.47961369,10.00048296,1.309333971,2.174921931,28.85739385,45.47350069,73.6661415,128.1014117,96.80632999,24.9196963,3.138831652,0,66.93666642,6.604074122,138.0193136
11/20/2011,0,11,0,12,0,9,2,0,10,7,9,10,0,22,6,0,2,32,19,2,24,1,11,3,0,2,2,19,8,5,17,0,2,18.94207057,16.81921425,9.857192798,1.555976617,2.185109451,29.12025415,44.45860935,77.29885311,123.8820328,96.32542576,26.3122506,3.202812838,0,68.89428563,6.341507872,138.2994567
11/27/2011,0,7,0,11,0,11,5,0,17,12,14,4,2,15,5,0,3,43,24,2,22,1,7,1,3,4,2,14,9,7,22,0,2,18.11593017,17.13456607,9.260471359,1.767015063,2.151193819,28.74239621,45.34160378,79.57760787,115.4355421,95.43412317,27.26867596,3.262875627,0,69.97296542,6.098010871,139.3327914
12/4/2011,0,12,2,14,0,11,4,1,16,7,11,7,0,17,4,0,4,38,25,10,25,1,12,1,0,1,7,9,10,10,11,0,1,16.88220896,17.42843846,8.243795561,1.942449308,2.073175035,27.76141758,46.17722739,79.27708751,103.0077531,94.20551066,27.81976915,3.319020018,0,70.18065954,5.873583121,141.0886333
12/11/2011,0,5,0,24,0,7,6,0,11,4,8,3,0,16,6,0,2,29,32,4,44,0,17,1,1,3,11,14,9,7,11,0,1,15.65060975,17.74734736,7.36947301,2.082279352,1.9510531,26.80012841,46.37695398,78.30641971,90.7275656,93.86724541,28.48282028,3.371246013,0,69.65105361,5.668224617,143.051582
12/18/2011,0,24,0,12,0,5,2,2,23,12,16,9,0,16,15,1,4,38,17,6,34,0,5,2,2,4,5,13,3,3,16,0,0,14.76109069,18.12989017,7.104088245,2.186505197,1.784828014,26.20607206,45.94164791,78.24973638,82.02100623,95.43799737,29.68705981,3.421165652,0,68.50068308,5.481935365,144.7939747
12/25/2011,0,14,2,20,0,3,0,1,9,11,17,8,0,18,8,0,5,46,12,6,30,0,12,9,0,1,1,20,2,13,21,0,2,14.22394186,18.57723521,7.461764343,2.255126841,1.574499776,25.99221867,44.66967198,79.45955589,76.9917776,98.94865156,31.44548014,3.466591916,0,66.72210267,5.314715363,146.3028666
1/1/2012,0,18,2,41,0,10,4,5,46,11,1,5,0,29,15,1,2,62,19,2,69,3,25,11,11,6,2,18,12,18,32,0,5,14.03899353,19.08926862,8.442059927,2.288144284,1.32015176,26.15824167,41.41186604,81.51059319,75.63817527,104.3971555,33.75721335,3.507167342,0,64.34015444,5.16656459,147.5782285
1/8/2012,0,17,2,40,0,8,4,3,56,12,3,11,1,31,23,1,2,62,13,5,90,0,22,8,7,3,0,22,12,23,28,0,5,14.1199711,19.60815816,9.820755293,2.285557528,1.064137872,26.53813095,36.93180191,83.73113783,77.09434384,110.7887281,36.18136089,3.54382595,0,61.88525153,5.073132474,148.605303
1/15/2012,1,20,12,36,3,7,1,1,49,18,1,5,2,30,13,2,5,92,12,5,80,0,25,10,2,7,1,25,8,22,35,0,5,14.2457389,19.9821511,11.00949441,2.24736657,0.9175954262,26.69627333,33.23310405,84.78610165,79.08826513,115.5129536,37.56099801,3.576567738,0,60.76591947,4.993954311,149.3453664
1/22/2012,0,17,6,43,2,7,5,0,61,19,2,9,1,18,16,4,5,91,14,6,88,2,21,11,10,6,1,15,12,25,40,0,0,14.37549893,20.18665735,11.91293975,2.173571413,0.8985331688,26.92733255,30.9147845,84.45914607,81.25178015,118.1468378,37.70865604,3.605392708,0,61.19614384,4.929009502,149.7921436
1/29/2012,0,12,1,33,1,10,7,2,60,30,1,6,0,35,15,1,1,73,11,8,82,3,22,13,6,9,4,30,17,18,29,0,5,14.50871393,20.22167691,12.53109134,2.064172055,1.0069511,27.83621396,29.53271399,82.75027115,83.58488889,118.6903807,36.62433497,3.630300858,0,63.18392352,4.878298046,149.9456349
2/5/2012,1,13,3,37,2,10,6,2,56,26,1,7,0,32,9,3,1,102,13,10,115,0,29,14,3,8,2,26,13,16,35,1,4,14.64231113,20.08198686,12.84756844,1.922562679,1.23336685,28.91037129,29.06929283,79.74063179,86.31274136,117.2072815,34.43056292,3.651292188,0,66.67325337,4.841819945,149.6986282
2/12/2012,0,11,11,26,6,11,7,3,53,43,4,8,0,28,8,4,2,106,9,8,113,1,17,20,3,6,4,19,15,7,37,1,3,14.74610573,19.71627743,12.70144675,1.782087731,1.48462561,29.70647,29.80711213,76.29794367,91.64721101,114.3233195,32.33105615,3.6683667,0,71.11393889,4.819575196,147.9978747
2/19/2012,0,14,3,21,2,8,4,6,85,33,5,10,1,28,11,1,5,117,8,5,119,3,28,20,8,14,0,17,9,17,37,0,9,14.80296509,19.09542571,12.00138733,1.661673171,1.707853681,29.9728779,31.90656764,72.80085613,100.8437342,110.3936804,31.00903145,3.681524393,0,76.1936954,4.811563801,144.2455611
2/26/2012,0,14,6,21,1,7,7,2,65,21,6,8,0,19,15,9,3,97,7,4,148,4,24,16,5,12,0,20,15,10,44,0,3,14.81269245,18.21909742,10.74634181,1.561536227,1.902444194,29.70670683,35.4460143,69.23691907,113.9167205,105.4224414,30.47233063,3.690765266,0,81.9089386,4.81778576,138.4348259
3/4/2012,2,23,7,15,3,5,2,1,48,33,2,7,0,25,15,5,2,117,5,1,145,2,27,9,6,8,1,20,14,11,53,0,1,14.77528793,17.10770143,8.979007655,1.481676898,2.068397147,28.93318128,40.21659071,65.66453199,130.4677464,99.53861728,30.69994272,3.69608932,0,88.15213526,4.838241072,130.7042861
3/11/2012,0,17,5,22,1,6,12,2,34,21,1,7,2,14,11,0,5,93,1,2,144,0,13,5,1,7,0,18,11,15,43,0,0,14.69075162,16.10404287,7.416569085,1.422095185,2.20571254,28.07599489,44.30039615,63.06462072,143.8045441,94.90926239,31.33894937,3.697496556,0,93.11706383,4.872929738,123.3822733
3/18/2012,0,20,7,11,0,9,4,2,43,23,4,4,0,7,15,0,2,120,4,0,152,3,22,7,5,10,0,13,10,15,40,0,1,14.55908323,15.49257029,6.6541222,1.382791088,2.314390373,27.4867152,46.11619444,62.25113151,148.3740872,93.3325275,32.0965104,3.694986972,0,95.30498042,4.921851758,118.4007613
3/25/2012,3,10,6,5,1,8,3,1,27,16,1,4,0,14,8,4,0,95,4,2,110,0,15,2,6,3,0,13,3,15,33,0,4,14.38028306,15.28189368,6.709679997,1.363764606,2.394430647,27.17598167,45.61612305,63.24869662,144.0082909,94.86284097,32.96376181,3.688560569,0,94.67051947,4.985007131,115.8182291
4/1/2012,1,25,2,9,1,2,4,1,21,25,5,6,0,9,9,5,0,126,2,5,64,1,19,4,1,6,0,18,9,20,35,0,1,14.1543537,15.47179296,7.582594632,1.365005894,2.445846259,27.14376872,42.80185334,66.05597808,130.7147254,99.49706469,33.94030177,3.678218813,0,91.21561485,5.062388981,115.6335053
4/8/2012,1,18,7,13,1,8,9,1,25,27,14,6,3,10,18,4,1,135,3,4,105,2,20,1,2,4,0,32,6,27,23,0,1,13.88167626,15.95047754,8.943760869,1.3815132,2.475189306,27.37708968,38.55444999,69.99367079,112.3390752,105.6410035,34.82199612,3.664706746,0,85.9226572,5.150504087,117.2514672
4/15/2012,0,28,5,11,1,6,1,4,32,25,23,6,1,15,10,12,5,138,6,3,94,0,16,5,2,7,1,15,4,14,40,0,1,13.59931099,16.4246071,9.929601387,1.400161852,2.49965259,27.84186732,35.10666689,73.31955667,98.97247662,109.1114648,35.07319367,3.649979367,0,81.56715339,5.240186176,119.1105035
4/22/2012,1,25,13,8,1,7,2,3,21,20,11,14,0,8,15,11,1,127,3,1,82,3,31,2,0,3,1,14,12,10,31,0,3,13.48388621,16.84664862,10.40018168,1.41882512,2.522022043,28.53257974,32.76091694,75.74902128,92.2501026,109.2306017,34.6070972,3.634353466,0,78.67976438,5.330342772,120.95757
4/29/2012,1,22,9,18,0,5,2,2,24,33,10,19,1,20,21,15,3,109,2,4,93,1,37,2,1,9,0,29,10,9,21,0,1,13.44488713,17.21660211,10.35550174,1.437503004,2.542297665,29.44922693,31.51720014,77.28711995,92.1719531,105.9984142,33.42627498,3.617829041,0,77.18208612,5.453697055,122.7926667
5/6/2012,3,19,8,13,1,7,3,1,20,29,16,9,0,12,13,3,3,117,6,3,106,1,35,2,4,10,0,23,11,25,29,1,2,13.48231375,17.53446756,9.882802249,1.456195504,2.560479455,30.52441582,31.26293508,77.91912731,97.79890828,100.1233674,31.63159853,3.600406095,0,76.78328431,5.579361252,124.4025882
5/13/2012,1,20,5,11,0,7,4,0,14,22,6,8,0,14,6,3,2,128,2,6,95,2,40,2,2,2,0,27,10,21,32,0,3,13.59616608,17.80024498,9.520471312,1.474902621,2.576567414,31.3422437,31.30334844,77.76063485,103.3353812,95.9776084,29.82804735,3.582084625,0,75.7382404,5.707335361,124.471581
5/20/2012,0,19,13,13,3,15,4,1,14,30,4,19,1,25,10,2,1,96,4,13,74,3,39,1,4,6,0,30,15,26,33,0,2,13.78644411,18.01393436,9.473686083,1.493624354,2.590561541,31.74421203,31.37366537,76.85569395,106.5727012,95.22734213,28.2560102,3.562864633,0,73.64547147,5.837619382,122.4982176
5/27/2012,1,18,32,14,0,24,6,0,10,33,31,18,2,30,5,2,3,116,11,7,94,2,44,2,2,5,0,34,24,30,17,0,5,15.46431913,18.1755357,9.742850455,1.512360703,2.602461837,31.73000879,31.47336469,75.20439132,107.5065204,97.87584842,26.91594836,3.542746119,0,73.49120139,5.970213316,118.4815109
6/3/2012,3,23,18,16,1,55,9,4,11,26,14,33,0,19,10,0,0,117,6,5,68,2,41,3,4,5,0,48,15,30,23,0,3,18.05766095,18.28504901,10.31753784,1.531111668,2.612268301,31.30892658,31.62461798,72.8061872,106.1574455,103.8527177,25.81809849,3.522784383,0,73.86522636,6.105117158,112.4618678
6/10/2012,0,19,24,12,0,30,7,1,11,34,8,33,1,19,12,2,1,123,8,5,63,0,46,0,5,5,0,42,13,27,29,0,3,20.46322735,18.34247429,10.85328456,1.549877249,2.619980934,30.78796507,31.7807959,69.64324905,103.2062611,110.8318262,25.30064903,3.53784345,0,74.8655373,6.242330916,105.7742118
6/17/2012,6,15,22,9,0,27,5,1,13,18,2,17,0,25,11,1,1,136,12,7,66,2,38,1,2,2,1,32,19,28,27,0,3,21.5238409,18.34781153,10.93495784,1.568657447,2.625599736,30.53710705,31.7620876,65.69413993,99.47341909,116.0098301,25.77117014,3.629939942,0,76.82688289,6.381854584,100.0273349
6/24/2012,3,23,12,16,0,31,4,1,7,25,0,26,0,23,7,1,2,108,5,9,70,0,36,0,2,2,0,44,13,28,28,0,1,21.17060917,18.30106073,10.5378428,1.58745226,2.629124706,30.57837941,31.56123944,60.95768531,95.00776517,119.2198322,27.25392647,3.801575314,0,79.76919237,6.523688164,96.82785939
7/1/2012,4,23,22,17,1,48,4,1,6,20,0,30,2,23,22,0,1,109,7,15,62,3,35,0,2,2,2,40,14,33,31,0,1,19.40457687,18.20224508,9.662603576,1.606258552,2.630555845,30.91167334,31.17816414,55.43483086,89.81114438,120.4625825,29.74768849,4.05267974,0,87.41214827,6.667637032,93.56742292
7/8/2012,1,17,12,18,0,33,3,1,9,15,1,24,1,27,21,0,4,118,12,10,54,3,33,1,0,3,0,40,13,41,28,0,6,16.75646457,18.06314201,8.646620873,1.623482191,2.629893152,31.48172377,30.56851017,49.70452711,84.8208635,120.1189174,32.6278524,4.347781147,0,99.96941361,6.71483241,90.55822416
7/15/2012,7,15,24,14,1,20,4,0,8,7,0,36,0,20,14,0,0,89,10,9,50,1,43,2,1,1,0,53,18,23,29,0,4,14.61889135,17.91465569,8.375186997,1.634940151,2.627136627,32.14351418,29.61589858,45.29418908,82.4964303,119.1881579,34.25544798,4.593800264,0,106.6548804,6.405841068,89.12308189
7/22/2012,2,27,8,13,1,32,3,1,5,9,0,52,2,24,12,0,0,65,4,17,45,3,25,1,3,4,0,45,15,38,37,0,2,13.86027772,17.76179384,8.991755162,1.639954611,2.622286272,32.87354604,28.56994678,43.87009443,83.23638465,117.8322346,34.3648957,4.775654478,0,109.8907167,6.465733351,89.73601144
7/29/2012,4,27,13,20,0,23,0,0,7,4,2,33,1,27,15,1,0,60,6,20,34,2,40,3,4,1,3,49,16,29,31,0,2,13.65058054,17.60455646,10.49632537,1.638525573,2.615342085,33.67181934,27.95688037,43.52180947,87.04072657,116.0511475,32.95619554,4.893343788,0,109.6769226,6.5223324,92.52133398
8/5/2012,1,29,8,8,0,32,4,1,4,5,3,50,0,23,10,0,2,52,0,10,41,3,44,0,0,6,0,41,17,25,13,0,6,13.47439031,17.44294356,12.78401419,1.630653036,2.606304066,34.53833409,27.38033508,43.05421506,93.69628976,113.7776019,30.163245,4.946868194,0,106.2730327,6.568096883,96.48978106
8/12/2012,7,33,9,18,0,32,1,0,3,8,0,29,0,17,13,1,2,58,3,8,32,0,54,1,0,2,0,45,17,26,19,0,1,13.33170703,17.27695513,14.82444685,1.616337,2.595172216,35.47309028,26.84031089,43.30909016,101.1089287,110.3504959,27.30145323,4.936227697,0,102.2288311,6.603026798,99.60635486
8/19/2012,4,34,17,9,0,29,1,3,5,4,2,34,4,26,19,0,1,51,2,6,31,3,36,2,3,2,0,47,19,32,26,0,0,13.22253071,17.10659117,16.03279333,1.595577466,2.581946535,36.47608791,26.33680782,44.76421978,108.0900282,105.394595,25.11743274,4.861685294,0,98.99263506,6.627122146,100.9024519
8/26/2012,2,30,16,8,1,44,0,1,1,7,3,50,0,23,16,0,0,37,2,8,30,2,65,0,1,3,0,56,19,35,28,0,1,13.14686135,16.93185168,16.40234112,1.568374432,2.566627022,37.54732698,27.98168525,47.54052016,114.6259457,98.90559222,23.61975296,4.723324442,0,96.58004182,10.13620673,100.3669549
9/2/2012,1,34,7,12,1,38,2,0,3,7,0,48,0,22,16,1,1,32,4,6,17,1,54,0,2,4,0,45,23,42,31,0,0,13.13854639,16.75281056,15.93650509,1.534767585,2.5492255,38.68091397,32.81255569,51.54347034,120.7007351,90.90064712,22.80859727,4.521218742,0,94.98671234,16.963054,98.0137648
9/9/2012,0,24,7,18,0,31,3,0,1,6,0,37,3,19,11,0,1,31,12,11,33,0,47,0,3,2,0,44,19,43,28,0,0,13.18432227,16.57590606,14.93280819,1.498214473,2.530772013,39.36337419,38.25705346,55.66669327,124.8620798,82.87380559,22.69994168,4.288782392,0,93.84838001,23.91574222,95.0540162
9/16/2012,3,26,4,18,0,31,2,1,2,7,1,44,1,22,26,0,1,38,8,9,28,1,47,1,0,1,0,58,19,36,38,0,2,13.335357,16.4124813,13.91543714,1.464806734,2.513081331,38.69004928,42.1075588,58.49786082,124.4718601,77.4573484,23.32193331,4.084885738,0,92.52326663,27.24198416,93.80725038
9/23/2012,2,22,2,30,0,29,1,1,1,6,2,63,0,18,32,0,0,12,2,8,26,1,47,0,0,0,2,40,37,40,27,0,2,13.60254104,16.26369093,12.9377497,1.435164444,2.496338181,36.56885267,44.13935474,61.40834945,119.2862036,74.9192195,24.67743731,3.915521282,0,90.9460446,26.55982875,94.72540481
9/30/2012,3,22,4,21,0,33,1,2,4,4,2,99,2,18,14,0,0,21,9,11,24,2,44,0,2,2,1,44,19,24,34,0,0,11.42792268,18.86042435,13.1070114,3.74010137,3.126575646,36.39786441,42.25009041,64.19939773,121.8207725,87.13017009,31.86467207,4.328024334,0,87.65213982,20.29097625,90.39058495
10/7/2012,4,26,2,14,1,41,6,0,7,6,2,135,1,20,30,0,0,22,14,10,18,4,33,1,0,0,0,49,11,32,34,0,0,21.26538096,13.9944965,11.33609062,0,1.819661393,26.2470875,45.18395564,65.86939817,84.52995621,68.37530353,24.47519396,3.2270969,0,100.747241,16.13804957,111.408481
10/14/2012,3,36,3,27,0,34,9,0,5,11,0,147,1,25,25,0,2,14,14,11,24,1,27,2,2,3,0,40,21,32,32,0,0,15.10098905,15.90512613,10.24278912,1.36883027,2.451793923,24.82731018,41.66599086,66.32510649,89.14592438,82.04800776,31.9901594,3.614621109,0,95.84592561,7.937916353,104.458225
10/21/2012,3,31,12,32,0,36,4,1,4,5,0,94,0,17,17,1,0,25,10,13,24,0,33,2,1,3,0,42,13,27,34,0,0,15.83277034,15.81487329,9.423836158,1.354249778,2.438840901,23.59314764,40.44038587,66.91891839,89.10305383,86.69154385,34.29625593,3.58338545,0,98.15896826,6.261738832,105.4658661
10/28/2012,2,17,11,23,0,29,5,0,6,10,2,93,1,23,21,0,2,14,16,16,24,0,46,2,0,6,0,50,15,36,33,0,0,16.68070095,15.73925485,8.64456682,1.343434735,2.426835412,23.59972125,39.40478983,67.03030931,96.42701305,92.04758414,36.34353114,3.586681989,0,101.2099265,6.14757887,107.4076314
11/4/2012,2,29,9,35,0,36,4,2,8,7,1,89,1,12,29,0,0,14,22,21,30,3,52,3,0,2,0,54,15,35,30,0,1,17.62200321,15.67827078,7.91423576,1.336385142,2.415777455,23.60955844,38.56047091,66.66631769,110.6668585,98.01436498,38.10446075,3.624510728,0,104.9028691,6.018479094,108.8215741
11/11/2012,0,26,8,19,0,29,11,0,4,9,0,111,0,12,16,0,1,10,23,21,32,0,51,2,1,6,0,67,28,37,43,0,0,18.2740837,15.6319211,7.388292325,1.333100998,2.40566703,23.62432387,37.92873038,65.7656569,124.2481473,102.8825751,39.11672265,3.696871666,0,107.6264495,5.874439507,109.8692637
11/18/2012,0,35,12,28,0,28,15,0,5,2,2,99,1,5,21,0,0,27,22,22,33,0,59,2,2,2,0,84,24,56,42,0,0,18.31947885,15.60020581,7.195723326,1.333582304,2.396504138,23.77747461,37.52724336,64.2807674,130.8858537,105.2338837,38.99669706,3.803764802,0,108.0436249,5.893974479,110.7391254
11/25/2012,1,38,9,30,0,33,12,1,4,6,4,64,1,12,11,1,1,20,24,18,28,0,69,5,1,3,0,80,18,42,44,0,0,17.74857934,15.5831249,7.340433072,1.337829059,2.388288777,24.08381608,37.35654484,62.21035314,130.3897358,105.0253591,37.73277214,3.945190138,0,106.1139243,6.316482476,111.5047978
12/2/2012,0,28,4,36,1,26,9,1,3,8,3,72,2,20,17,1,3,12,25,16,38,0,61,9,2,1,0,76,18,39,47,0,1,16.56573274,15.58153675,7.820743509,1.345841263,2.381020949,24.07029166,37.41399924,59.56320433,122.7996743,102.2777652,35.33176687,4.120874057,0,101.8570493,6.158866547,112.1272636
12/9/2012,1,34,13,53,1,34,7,2,8,9,6,64,0,16,15,0,3,21,26,21,45,7,59,5,2,1,1,100,23,43,40,0,0,15.14972188,15.67022784,8.490454488,1.357618917,2.374700653,23.87241874,37.46997907,57.10516752,111.5902748,98.8001444,32.38778127,4.306977855,0.007295479718,96.98950872,5.645863943,112.9215618
12/16/2012,0,26,8,45,1,22,3,2,3,10,3,39,0,15,35,0,3,16,29,32,30,1,73,13,2,4,0,55,25,46,55,0,0,14.17408807,15.98095969,9.091985251,1.37316202,2.369327889,23.8046618,37.11991835,56.18553907,102.8839055,97.7797336,29.94752253,4.461501626,0.01235360587,94.53551027,5.177333299,114.4631907
12/23/2012,0,21,4,47,0,23,5,1,3,11,0,49,0,9,27,0,2,14,26,16,22,2,51,11,1,2,0,46,23,34,55,0,1,13.72261636,16.52714451,9.599116259,1.392470573,2.364902657,23.89452375,36.32263566,57.55937738,97.30826033,99.54096651,28.11753655,4.580170139,0.01330796535,94.80289264,4.852698743,116.8117894
12/30/2012,2,51,15,61,2,53,7,6,13,13,8,20,2,23,28,0,3,44,29,32,37,5,55,11,9,10,1,88,28,63,146,0,2,13.77641525,17.3087823,10.01184751,1.415544575,2.361424958,24.00923201,35.07813101,60.23751682,94.85865709,104.0838432,26.89782333,4.662983392,0.01429052236,97.79165585,4.733674867,119.9578544
1/6/2013,5,69,22,83,3,67,7,9,4,16,2,23,2,21,41,0,8,41,31,26,49,6,50,7,16,6,1,93,25,56,152,0,3,14.35118456,18.32587306,10.33017901,1.442384026,2.358894791,24.1487866,33.45629611,63.79518838,95.26951227,110.7198594,26.32924406,4.709941386,0.01530127689,103.1344914,4.639119323,123.6866647
1/13/2013,3,43,22,78,2,45,14,7,12,21,5,25,1,22,32,1,5,43,29,43,49,5,47,14,5,2,0,81,28,55,183,0,3,15.54381255,19.57841679,10.55411075,1.472988927,2.357312156,24.31318751,31.88845345,66.54711685,96.90183141,115.2000521,26.66396517,4.72104412,0.01634022894,108.5646299,4.569032111,126.637988
1/20/2013,5,55,24,92,2,63,11,7,12,30,7,30,2,29,40,0,2,43,27,29,60,4,56,14,8,4,0,87,25,56,160,0,4,17.39122299,21.06641349,10.68364273,1.507359278,2.356677053,24.50243474,30.56988687,67.85105181,99.13100145,115.9051615,27.9980861,4.696291596,0.01740737853,113.2182162,4.52341323,128.9814853
1/27/2013,0,71,15,65,0,65,13,15,12,20,2,25,1,29,49,1,3,52,29,41,53,8,66,10,13,6,0,107,41,40,180,0,1,19.89348841,22.78986316,10.71877497,1.545495078,2.356989483,24.7165283,29.76023059,67.74883157,101.9557928,112.8320001,30.33179603,4.635683812,0.01850272564,117.0935498,4.502262683,131.2518681
2/3/2013,2,62,13,83,2,64,11,12,8,25,7,28,1,21,29,0,5,57,35,35,62,8,62,16,12,5,2,85,32,46,174,0,3,23.0255446,24.72451006,10.66063944,1.587302619,2.358103612,24.95040236,28.84450654,66.2090741,105.373503,106.0709392,33.61713738,4.539806441,0.01961574909,120.1684356,4.505280799,132.948053
2/10/2013,2,52,16,81,0,44,11,8,12,27,5,20,2,22,42,1,7,46,26,43,62,9,54,11,16,6,1,89,40,36,156,0,3,25.95883635,26.06901648,10.54663403,1.629686078,2.355201563,25.1959208,27.87826869,63.60893801,109.2948448,98.60757712,36.26973374,4.428008324,0.02039885989,121.7096172,4.52256742,133.3023067
2/17/2013,3,72,13,98,0,63,14,16,11,29,5,30,2,38,45,0,6,35,32,28,68,9,63,11,12,7,1,94,42,49,208,0,3,27.69480104,25.85764474,10.42182905,1.668914499,2.342477039,25.09896127,26.92846836,60.91359285,113.6122136,94.04002854,36.38016289,4.323607853,0.02043315879,120.8334051,4.60083914,131.3893903
2/24/2013,1,72,13,76,1,62,11,19,11,30,6,16,3,29,39,0,5,56,32,33,57,10,70,11,11,4,1,90,31,42,195,0,6,28.17399047,24.03289973,10.28890776,1.70476576,2.319584361,24.61736588,26.05692266,58.1651977,118.3192031,92.5825068,33.8347476,4.227993286,0.01969370665,117.4871889,4.729879242,127.1542199
3/3/2013,2,61,18,88,4,67,14,15,7,26,7,32,0,17,35,1,3,46,37,38,66,9,58,13,16,4,1,96,38,69,185,0,4,27.42046703,20.63226416,10.14787016,1.737239861,2.28652353,23.76051188,25.22568637,55.31260344,123.4244348,94.19184858,28.7135278,4.141164626,0.01818050348,111.7371148,4.838894927,120.6578163
3/10/2013,4,85,16,92,0,65,7,16,6,21,1,19,0,37,38,1,7,41,35,34,63,3,55,13,13,9,1,83,40,57,208,0,2,26.32184731,16.89405518,9.998716234,1.766336803,2.243294546,22.8381961,24.71342145,53.03996943,129.212737,97.44206589,23.66078541,4.063121869,0.01589354929,105.7684487,4.927886196,113.9161318
3/17/2013,2,66,24,82,3,73,11,15,4,27,4,23,1,26,41,1,8,52,26,36,61,8,53,8,11,1,0,97,36,67,199,0,4,25.53629843,14.31063932,9.841445998,1.792056585,2.189897409,22.22411427,24.91164837,52.17181512,136.0273725,100.6146193,21.86329521,3.993865018,0.01283284406,102.2147793,4.996853047,109.3587049
3/24/2013,3,62,18,88,0,64,6,14,10,27,5,30,1,21,38,0,4,36,32,36,61,7,73,13,14,5,1,124,33,58,178,0,4,25.11286847,13.72699316,9.676059447,1.814399208,2.126332119,22.34481205,25.84367626,55.07984421,143.8887774,103.6071959,23.51078146,3.93339407,0.008998387804,101.232897,5.045795484,107.130178
3/31/2013,4,91,25,100,1,76,12,9,13,26,8,31,1,32,49,0,5,55,42,52,78,10,75,7,17,9,2,132,49,95,289,0,5,28.79779715,9.895441994,8.67761708,2.982659199,1.753966204,17.48598775,28.9177725,60.11794546,143.2407857,113.452235,28.23623523,4.465490985,0,98.3166577,3.901221593,100.1678007
4/7/2013,2,83,21,102,2,107,15,15,16,36,12,44,3,45,68,0,6,62,38,49,95,11,107,10,13,12,1,145,51,97,308,0,2,22.48373563,19.29555927,10.19241778,0.6996584456,2.267329549,31.02564538,28.87933964,77.59984693,173.1309777,101.975283,36.41041747,3.255027932,0.2542443451,113.2460891,8.102994228,118.353201
4/14/2013,4,98,20,128,2,105,21,18,16,34,12,46,1,53,63,1,10,69,51,47,81,10,79,15,16,7,0,169,53,78,333,0,5,25.40893659,14.85663949,9.131201909,1.861164117,1.874627328,23.0749643,30.67015532,78.31159445,166.6472913,109.3518173,41.4421757,3.804696656,0,111.0590773,5.07519228,110.5834868
4/21/2013,2,80,23,114,1,103,12,18,17,30,4,36,0,45,48,0,6,58,31,58,81,12,95,13,11,9,3,154,49,77,332,0,5,25.39200612,15.3023189,8.9333501,1.869998101,1.770389425,23.9556437,30.26771791,79.74573187,166.5135157,107.9332056,43.70227088,3.779369328,0,115.8062368,5.04529295,111.0971136
4/28/2013,2,68,31,102,4,107,11,18,16,26,6,39,2,41,61,1,12,74,38,40,96,9,96,12,16,6,2,136,54,85,295,0,4,25.21614249,15.68467488,8.727381977,1.875454925,1.655983369,25.18191294,28.40779739,76.43556603,161.3353806,104.4889766,42.82369406,3.762827903,0,120.8461301,4.995503181,110.6554654
